PRINCIPLE COMMODITY,COUNTRY,UNIT,QUANTITY,Value(US$ million)
POULTRY PRODUCTS                                  ,UNSPECIFIED,NA,NA,0.00
POULTRY PRODUCTS                                  ,VIETNAM SOC REP,NA,NA,0.01
PROCESSED MEAT                                    ,BELGIUM,TON,8,0.08
PROCESSED MEAT                                    ,DENMARK,TON,0,0.00
PROCESSED MEAT                                    ,FRANCE,TON,1,0.01
PROCESSED MEAT                                    ,ITALY,TON,5,0.04
PROCESSED MEAT                                    ,KOREA RP,TON,0,0.00
PROCESSED MEAT                                    ,PHILIPPINES,TON,0,0.00
PROCESSED MEAT                                    ,POLAND,TON,0,0.00
PROCESSED MEAT                                    ,SINGAPORE,TON,0,0.00
PROCESSED MEAT                                    ,SPAIN,TON,3,0.02
PROCESSED MEAT                                    ,SRI LANKA DSR,TON,22,0.08
PROCESSED MEAT                                    ,THAILAND,TON,3,0.05
PROCESSED MEAT                                    ,U K,TON,0,0.00
PROCESSED MEAT                                    ,U S A,TON,3,0.05
RAW HIDES AND SKINS                               ,ALBANIA,KGS,49000,0.05
RAW HIDES AND SKINS                               ,ARGENTINA,KGS,2062906,2.32
RAW HIDES AND SKINS                               ,AUSTRALIA,KGS,640522,0.70
RAW HIDES AND SKINS                               ,AZERBAIJAN,KGS,51288,0.22
RAW HIDES AND SKINS                               ,BELGIUM,KGS,83739,0.07
RAW HIDES AND SKINS                               ,BOSNIA-HRZGOVIN,KGS,196416,0.36
RAW HIDES AND SKINS                               ,BRUNEI,KGS,0,0.00
RAW HIDES AND SKINS                               ,BULGARIA,KGS,46007,0.07
RAW HIDES AND SKINS                               ,BURKINA FASO,KGS,1604,0.01
RAW HIDES AND SKINS                               ,CANADA,KGS,662111,0.85
RAW HIDES AND SKINS                               ,CHILE,KGS,0,0.00
RAW HIDES AND SKINS                               ,CHINA P RP,KGS,36679,0.44
RAW HIDES AND SKINS                               ,COSTA RICA,KGS,0,0.00
RAW HIDES AND SKINS                               ,COTE D' IVOIRE,KGS,40560,0.17
RAW HIDES AND SKINS                               ,CROATIA,KGS,0,0.00
RAW HIDES AND SKINS                               ,CZECH REPUBLIC,KGS,329869,0.44
RAW HIDES AND SKINS                               ,DENMARK,KGS,21077,0.05
RAW HIDES AND SKINS                               ,ETHIOPIA,KGS,736,0.00
RAW HIDES AND SKINS                               ,FRANCE,KGS,769132,1.34
RAW HIDES AND SKINS                               ,GEORGIA,KGS,21089,0.04
RAW HIDES AND SKINS                               ,GERMANY,KGS,1022575,1.34
RAW HIDES AND SKINS                               ,GREECE,KGS,95000,0.15
RAW HIDES AND SKINS                               ,HONG KONG,KGS,912,0.00
RAW HIDES AND SKINS                               ,IRAN,KGS,231060,0.33
RAW HIDES AND SKINS                               ,IRAQ,KGS,204080,0.53
RAW HIDES AND SKINS                               ,IRELAND,KGS,407603,0.50
RAW HIDES AND SKINS                               ,ISRAEL,KGS,130310,0.13
RAW HIDES AND SKINS                               ,ITALY,KGS,1377766,1.52
RAW HIDES AND SKINS                               ,JAPAN,KGS,45000,0.04
RAW HIDES AND SKINS                               ,JORDAN,KGS,16430,0.01
RAW HIDES AND SKINS                               ,KUWAIT,KGS,12000,0.01
RAW HIDES AND SKINS                               ,LEBANON,KGS,25440,0.03
RAW HIDES AND SKINS                               ,LIBYA,KGS,85140,0.15
RAW HIDES AND SKINS                               ,MACEDONIA,KGS,25000,0.04
RAW HIDES AND SKINS                               ,MALAWI,KGS,24000,0.04
RAW HIDES AND SKINS                               ,MALI,KGS,20000,0.06
RAW HIDES AND SKINS                               ,MAURITANIA,KGS,129440,0.21
RAW HIDES AND SKINS                               ,MOZAMBIQUE,KGS,0,0.00
RAW HIDES AND SKINS                               ,MYANMAR,KGS,2469000,1.45
RAW HIDES AND SKINS                               ,NAURU RP,KGS,0,0.00
RAW HIDES AND SKINS                               ,NETHERLAND,KGS,1223850,1.61
RAW HIDES AND SKINS                               ,NETHERLANDANTIL,KGS,21989,0.04
RAW HIDES AND SKINS                               ,NEW ZEALAND,KGS,870643,1.35
RAW HIDES AND SKINS                               ,NIGERIA,KGS,1260,0.01
RAW HIDES AND SKINS                               ,NORWAY,KGS,215192,0.21
RAW HIDES AND SKINS                               ,OMAN,KGS,381708,0.77
RAW HIDES AND SKINS                               ,POLAND,KGS,588207,0.80
RAW HIDES AND SKINS                               ,ROMANIA,KGS,161,0.01
RAW HIDES AND SKINS                               ,SAUDI ARAB,KGS,3389908,5.82
RAW HIDES AND SKINS                               ,SENEGAL,KGS,119330,0.31
RAW HIDES AND SKINS                               ,SERBIA,KGS,65574,0.10
RAW HIDES AND SKINS                               ,SINGAPORE,KGS,0,0.00
RAW HIDES AND SKINS                               ,SLOVAK REP,KGS,46201,0.16
RAW HIDES AND SKINS                               ,SLOVENIA,KGS,403261,0.75
RAW HIDES AND SKINS                               ,SOMALIA,KGS,13700,0.04
RAW HIDES AND SKINS                               ,SOUTH AFRICA,KGS,90216,0.13
RAW HIDES AND SKINS                               ,SPAIN,KGS,231900,0.44
RAW HIDES AND SKINS                               ,SUDAN,KGS,0,0.00
RAW HIDES AND SKINS                               ,SWEDEN,KGS,0,0.00
RAW HIDES AND SKINS                               ,SWITZERLAND,KGS,25350,0.10
RAW HIDES AND SKINS                               ,SYRIA,KGS,37170,0.14
RAW HIDES AND SKINS                               ,THAILAND,KGS,73,0.00
RAW HIDES AND SKINS                               ,TOGO,KGS,20580,0.02
RAW HIDES AND SKINS                               ,TUNISIA,KGS,1521,0.00
RAW HIDES AND SKINS                               ,TURKEY,KGS,256110,1.05
RAW HIDES AND SKINS                               ,U ARAB EMTS,KGS,774044,1.68
RAW HIDES AND SKINS                               ,U K,KGS,743142,0.89
RAW HIDES AND SKINS                               ,U S A,KGS,1738868,2.39
RAW HIDES AND SKINS                               ,UGANDA,KGS,15300,0.08
RAW HIDES AND SKINS                               ,YEMEN REPUBLC,KGS,137810,0.38
RICE(OTHER THAN BASMOTI)                          ,AUSTRALIA,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,AUSTRIA,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,BAHARAIN IS,TON,51,0.03
RICE(OTHER THAN BASMOTI)                          ,BANGLADESH PR,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,BELGIUM,TON,24,0.02
RICE(OTHER THAN BASMOTI)                          ,BRAZIL,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,EGYPT A RP,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,FIJI IS,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,INDONESIA,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,IRAN,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,ITALY,TON,387,0.70
RICE(OTHER THAN BASMOTI)                          ,JAPAN,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,JORDAN,TON,171,0.10
RICE(OTHER THAN BASMOTI)                          ,KOREA RP,TON,6,0.01
RICE(OTHER THAN BASMOTI)                          ,KUWAIT,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,LIBYA,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,MALAYSIA,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,MOROCCO,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,NEPAL,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,OMAN,TON,243,0.12
RICE(OTHER THAN BASMOTI)                          ,PHILIPPINES,TON,8,0.02
RICE(OTHER THAN BASMOTI)                          ,QATAR,TON,104,0.06
RICE(OTHER THAN BASMOTI)                          ,RUSSIA,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,SINGAPORE,TON,11,0.00
RICE(OTHER THAN BASMOTI)                          ,SPAIN,TON,525,0.56
RICE(OTHER THAN BASMOTI)                          ,SRI LANKA DSR,TON,1693,0.75
RICE(OTHER THAN BASMOTI)                          ,TAIWAN,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,THAILAND,TON,2275,2.25
RICE(OTHER THAN BASMOTI)                          ,U ARAB EMTS,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,U K,TON,0,0.00
RICE(OTHER THAN BASMOTI)                          ,U S A,TON,145,0.30
RICE(OTHER THAN BASMOTI)                          ,UNSPECIFIED,TON,879,0.36
RICE(OTHER THAN BASMOTI)                          ,VIETNAM SOC REP,TON,191,0.16
RMG COTTON INCL ACCESSORIES                       ,ARMENIA,NA,NA,0.01
RMG COTTON INCL ACCESSORIES                       ,AUSTRALIA,NA,NA,0.03
RMG COTTON INCL ACCESSORIES                       ,AUSTRIA,NA,NA,0.05
RMG COTTON INCL ACCESSORIES                       ,BANGLADESH PR,NA,NA,509.97
RMG COTTON INCL ACCESSORIES                       ,BELGIUM,NA,NA,2.94
RMG COTTON INCL ACCESSORIES                       ,BRAZIL,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,BULGARIA,NA,NA,0.03
RMG COTTON INCL ACCESSORIES                       ,BURKINA FASO,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,CAMBODIA,NA,NA,9.62
RMG COTTON INCL ACCESSORIES                       ,CANADA,NA,NA,0.07
RMG COTTON INCL ACCESSORIES                       ,CHINA P RP,NA,NA,109.19
RMG COTTON INCL ACCESSORIES                       ,COLOMBIA,NA,NA,0.03
RMG COTTON INCL ACCESSORIES                       ,COSTA RICA,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,CROATIA,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,CYPRUS,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,CZECH REPUBLIC,NA,NA,0.01
RMG COTTON INCL ACCESSORIES                       ,DENMARK,NA,NA,0.21
RMG COTTON INCL ACCESSORIES                       ,EGYPT A RP,NA,NA,1.71
RMG COTTON INCL ACCESSORIES                       ,EL SALVADOR,NA,NA,0.05
RMG COTTON INCL ACCESSORIES                       ,ESTONIA,NA,NA,0.02
RMG COTTON INCL ACCESSORIES                       ,ETHIOPIA,NA,NA,0.01
RMG COTTON INCL ACCESSORIES                       ,FINLAND,NA,NA,0.01
RMG COTTON INCL ACCESSORIES                       ,FRANCE,NA,NA,3.61
RMG COTTON INCL ACCESSORIES                       ,GEORGIA,NA,NA,0.02
RMG COTTON INCL ACCESSORIES                       ,GERMANY,NA,NA,18.27
RMG COTTON INCL ACCESSORIES                       ,GHANA,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,GREECE,NA,NA,0.18
RMG COTTON INCL ACCESSORIES                       ,GUATEMALA,NA,NA,0.24
RMG COTTON INCL ACCESSORIES                       ,HONG KONG,NA,NA,18.91
RMG COTTON INCL ACCESSORIES                       ,HUNGARY,NA,NA,0.01
RMG COTTON INCL ACCESSORIES                       ,ICELAND,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,INDONESIA,NA,NA,10.47
RMG COTTON INCL ACCESSORIES                       ,IRELAND,NA,NA,0.01
RMG COTTON INCL ACCESSORIES                       ,ISRAEL,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,ITALY,NA,NA,23.86
RMG COTTON INCL ACCESSORIES                       ,JAPAN,NA,NA,0.25
RMG COTTON INCL ACCESSORIES                       ,JORDAN,NA,NA,0.13
RMG COTTON INCL ACCESSORIES                       ,KENYA,NA,NA,0.27
RMG COTTON INCL ACCESSORIES                       ,KOREA RP,NA,NA,0.43
RMG COTTON INCL ACCESSORIES                       ,KUWAIT,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,LAO PD RP,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,LATVIA,NA,NA,0.02
RMG COTTON INCL ACCESSORIES                       ,LEBANON,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,LITHUANIA,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,MACEDONIA,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,MADAGASCAR,NA,NA,0.09
RMG COTTON INCL ACCESSORIES                       ,MALAYSIA,NA,NA,9.70
RMG COTTON INCL ACCESSORIES                       ,MALDIVES,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,MAURITIUS,NA,NA,0.35
RMG COTTON INCL ACCESSORIES                       ,MEXICO,NA,NA,0.03
RMG COTTON INCL ACCESSORIES                       ,MOROCCO,NA,NA,0.01
RMG COTTON INCL ACCESSORIES                       ,MYANMAR,NA,NA,5.54
RMG COTTON INCL ACCESSORIES                       ,NEPAL,NA,NA,0.32
RMG COTTON INCL ACCESSORIES                       ,NETHERLAND,NA,NA,14.89
RMG COTTON INCL ACCESSORIES                       ,NETHERLANDANTIL,NA,NA,0.04
RMG COTTON INCL ACCESSORIES                       ,NEW ZEALAND,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,NORWAY,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,OMAN,NA,NA,0.01
RMG COTTON INCL ACCESSORIES                       ,PAKISTAN IR,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,PERU,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,PHILIPPINES,NA,NA,0.28
RMG COTTON INCL ACCESSORIES                       ,POLAND,NA,NA,0.31
RMG COTTON INCL ACCESSORIES                       ,PORTUGAL,NA,NA,0.09
RMG COTTON INCL ACCESSORIES                       ,PUERTO RICO,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,ROMANIA,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,RUSSIA,NA,NA,0.06
RMG COTTON INCL ACCESSORIES                       ,SAUDI ARAB,NA,NA,0.07
RMG COTTON INCL ACCESSORIES                       ,SERBIA,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,SINGAPORE,NA,NA,6.93
RMG COTTON INCL ACCESSORIES                       ,SLOVAK REP,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,SLOVENIA,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,SOUTH AFRICA,NA,NA,0.08
RMG COTTON INCL ACCESSORIES                       ,SPAIN,NA,NA,47.34
RMG COTTON INCL ACCESSORIES                       ,SRI LANKA DSR,NA,NA,28.95
RMG COTTON INCL ACCESSORIES                       ,SWEDEN,NA,NA,0.35
RMG COTTON INCL ACCESSORIES                       ,SWITZERLAND,NA,NA,3.80
RMG COTTON INCL ACCESSORIES                       ,TAIWAN,NA,NA,0.29
RMG COTTON INCL ACCESSORIES                       ,THAILAND,NA,NA,4.46
RMG COTTON INCL ACCESSORIES                       ,TUNISIA,NA,NA,0.80
RMG COTTON INCL ACCESSORIES                       ,TURKEY,NA,NA,14.21
RMG COTTON INCL ACCESSORIES                       ,U ARAB EMTS,NA,NA,9.88
RMG COTTON INCL ACCESSORIES                       ,U K,NA,NA,10.58
RMG COTTON INCL ACCESSORIES                       ,U S A,NA,NA,8.01
RMG COTTON INCL ACCESSORIES                       ,UKRAINE,NA,NA,0.00
RMG COTTON INCL ACCESSORIES                       ,UNSPECIFIED,NA,NA,0.09
RMG COTTON INCL ACCESSORIES                       ,VIETNAM SOC REP,NA,NA,26.59
RMG MANMADE FIBRES                                ,AFGHANISTAN,NA,NA,0.00
RMG MANMADE FIBRES                                ,ARMENIA,NA,NA,0.01
RMG MANMADE FIBRES                                ,AUSTRALIA,NA,NA,0.06
RMG MANMADE FIBRES                                ,AUSTRIA,NA,NA,0.01
RMG MANMADE FIBRES                                ,BAHARAIN IS,NA,NA,0.00
